codigo,nombre,precio,laboratorio
303029,17 - HIDROXIPROGESTERONA,11592,integramédica
0302032BNM,1-K NM,2108,integramédica
302030-PNM,1-LDH NM,3912,integramédica
301581NM,1-TEST DE HOMA NM,9220,integramédica
302078,25 - HIDROXI VITAMINA D,27590,integramédica
305900,Ac anti aquaporina-4 (NMO y Anti MOG),248004,integramédica
0305004D,AC. ANTI SS-A /RO,17645,integramédica
0305082C,AC. ANTI-ANCA POR IFI (C Y P),26584,integramédica
0305004G,AC. ANTI-ANTIG.NUCLEAR EXTRACTABLE (A-ENA),17643,integramédica
0305005G,AC. ANTI-ASCA IgA,12422,integramédica
0305005F,AC. ANTI-ASCA IgG,12422,integramédica
0305005I,AC. ANTI-B2 GLICOPROTEINA 1 IgG,12413,integramédica
0305005J,AC. ANTI-B2 GLICOPROTEINA 1 IgM,12413,integramédica
0305084B,AC. ANTI-CARDIO LIPINAS IGG,21124,integramédica
0305084A,AC. ANTI-CARDIO LIPINAS IGM,21124,integramédica
0305005K,AC. ANTI-CELULAS PARIETALES,12422,integramédica
0305005A,AC. ANTI-CENTROMERO,12422,integramédica
305081,AC. ANTI-ENDOMISIO (EMA),18585,integramédica
0305004A,AC. ANTI-JO-1,17645,integramédica
305085,AC. ANTI-LKM-1,37745,integramédica
0305005H,AC. ANTI-MEMBRANA GLOMERULAR BASAL,12422,integramédica
0305007A,AC. ANTI-MICROSOMALES   (TPO),9915,integramédica
0305082A,AC. ANTI-MPO (ANTI MIELOPEROXIDASA),29191,integramédica
0305005E,AC. ANTI-MUSCULO LISO (ASMA),12422,integramédica
0305005D,AC. ANTI-NUCLEARES  (ANA),12422,integramédica
0305086C,AC. ANTI-PEPTIDOS DEAMINADOS GLIADINA IgA,17339,integramédica
0305086D,AC. ANTI-PEPTIDOS DEAMINADOS GLIADINA IgG,17339,integramédica
305505,AC. ANTI-PLAQUETARIOS,119314,integramédica
0305082B,AC. ANTI-PR3 (ANTI -PROTEINASA 3),22392,integramédica
305516,AC. ANTI-PROTEÍNA P RIBOSOMAL,200095,integramédica
305546,AC. ANTI-RECEPTOR FOSFOLIPASA A2,107865,integramédica
0305004B,AC. ANTI-SCL-70,17645,integramédica
0305004C,AC. ANTI-SM,17645,integramédica
0305004E,AC. ANTI-SS-B / LA,17645,integramédica
0305007B,AC. ANTI-TIROGLOBULINAS,9915,integramédica
305181,AC. ANTI-TRANSGLUTAMINASA IgA,19878,integramédica
0305004F,AC. ANTI-U1-RNP,17645,integramédica
306056,ACARO TEST,6514,integramédica
309005,ACIDO 5 HIDROXI ACET.  URINARIAS (24 HORAS),17331,integramédica
0301002B,ACIDO FOLICO  (FOLATOS),8545,integramédica
0301002A,ACIDO FOLICO ERITROCITARIO,8545,integramédica
309004,ACIDO URICO (ORINA),3624,integramédica
302005,ACIDO URICO (URICEMIA),2491,integramédica
303032,ACIDO VAINILLILMANDELICO CUANTIT. (ORINA),36834,integramédica
0302035A,ACIDO VALPROICO NIVEL PLASMATICO,10234,integramédica
302050,ADENOSINDEAMINASA               ,35358,integramédica
0306070A,ADENOVIRUS ANTIGENO,9149,integramédica
0306070D,ADENOVIRUS EN DEPOSICION,9149,integramédica
0306069O,ADENOVIRUS IGG,32918,integramédica
0306069P,ADENOVIRUS IGM,32917,integramédica
306515,ADENOVIRUS TEST PACK,10130,integramédica
0302060A,ALBUMINAS,2411,integramédica
303002,ALDOSTERONA,20231,integramédica
303505,ALDOSTERONA (ORINA),8314,integramédica
305003,ALFA FETOPROTEINAS  (AFP),8526,integramédica
305001,ALFA-1-ANTITRIPSINA CUANTITATIVA,8797,integramédica
302507,AMIKACINA,128379,integramédica
302008,AMILASA,3912,integramédica
309006,AMILASA   (ORINA),4439,integramédica
303003,ANDROSTENEDIONA SANGRE,9149,integramédica
301501M,ANFETAMINAS (ORINA),20537,integramédica
306026,ANTIBIOGRAMA CORRIENTE (MINIMO 10 FARM),8586,integramédica
306027,ANTIBIOGRAMA POR DILUCION,26972,integramédica
0305108G,ANTICUERPOS ANTI ENA (RNP-SM),53272,integramédica
305506,ANTICUERPOS ANTINEUMOCOCO,451664,integramédica
305008,ANTIESTREPTOLISINA O (ASO) (ASLO) (AELO),7664,integramédica
0305170A,ANTIGENO CA 125,15455,integramédica
0305170B,ANTIGENO CA 15-3,19663,integramédica
0305170C,ANTIGENO CA 19-9,15455,integramédica
305009,ANTIGENO CARCINOEMBRIONARIO       (CEA),11592,integramédica
306094,ANTIGENO GALACTOMANANO,219922,integramédica
305070,ANTIGENO PROSTATICO ESPECIFICO (PSA) (APE),14913,integramédica
305104,Antígeno prostático total y libre,49504,integramédica
301520,ANTIGENO URINARIO PNEUMOCOCO,47485,integramédica
366668,"ANTIGENOS PLAQUETARIOS, TIPIFICACION DE (PCR) C/U",510552,integramédica
0302070A,APOLIPOPROTEINAS A1 (APO A),11336,integramédica
0302070B,APOLIPOPROTEINAS B  (APO B),11336,integramédica
306043,ARTROPODOS MACROSCOPICOS (IMAGOS Y/O PUP,5221,integramédica
308001,AZUCARES REDUCTORES (BENEDICT FEHLING),1569,integramédica
301585,BARTONELLA HENSELAE IgG,45072,integramédica
301588,BARTONELLA HENSELAE IgM,46296,integramédica
301502M,BENZODIAZEPINAS (ORINA),79301,integramédica
305010,BETA-2-MICROGLOBULINA,13172,integramédica
302011,BICARBONATO ENZIMATICO,6020,integramédica
0302012A,BILIRRUBINA TOTAL NEONATAL,2539,integramédica
302012,BILIRRUBINA TOTAL PROC. AUT.,2539,integramédica
302013,BILIRRUBINA TOTAL Y CONJUGADA,2395,integramédica
306528,BORDETELLA  PERTUSSIS  POR PCR,84924,integramédica
306595,BORDETELLA PERTUSSIS   TOXINA IgG,18440,integramédica
0306033A,BRUCELLA IGG,14958,integramédica
0306033B,BRUCELLA IGM,14958,integramédica
305534,CADENAS LIVIANAS LIBRES KAPPA Y LAMBDA,147446,integramédica
366940B,CADENAS LIVIANAS ORI,78645,integramédica
366941B,CADENAS LIVIANAS SANG,68754,integramédica
366940A,CADENAS PESADAS (Orina),78645,integramédica
366941A,CADENAS PESADAS SANG,68754,integramédica
366940,CADENAS PESADAS Y LIVIANAS  (ORINA),157291,integramédica
366941,CADENAS PESADAS Y LIVIANAS (SANGRE),137508,integramédica
309008,CALCIO  (ORINA)   (CUANTITATIVO),3353,integramédica
302015,CALCIO (CALCEMIA),2267,integramédica
309009,CALCULO URINARIO (EXAMEN FISICO Y QUIMICO),18416,integramédica
302530,CALPROTECTINA,78765,integramédica
306581,CAMPYLOBACTER TEST RAPIDO,36865,integramédica
306014,"CAMPYLOBACTER, CULTIVO DE",36668,integramédica
301507M,CANABINOIDES DETERMINACION DE (THC),20495,integramédica
0302035C,CARBAMAZEPINA (TEGRETAL),10234,integramédica
0306598P,CARGA VIRAL CITOMEGALOVIRUS,165897,integramédica
304001,CARIOTIPO EN SANGRE,321979,integramédica
304512,CARIOTIPO ONCOLOGICO,714037,integramédica
302017,CAROTENO,3061,integramédica
303049,CATECOLAMINAS,123777,integramédica
303051,CATECOLAMINAS URINARIAS (24 HORAS),123794,integramédica
302019,CERULOPLASMINA,6051,integramédica
0306061B,CHAGAS IgG,9197,integramédica
302512,CICLOSPORINA,100864,integramédica
305553,CISTATINA C,33106,integramédica
0306061A,CISTICERCOSIS IGG,7763,integramédica
0306069A,CITOMEGALOVIRUS     IGG.   (CMV),10218,integramédica
0306069B,CITOMEGALOVIRUS     IGM.  (CMV),11763,integramédica
0306082F,CITOMEGALOVIRUS PCR,165885,integramédica
301509,CITRATO (ORINA),30698,integramédica
302026,CK- TOTAL  (CREATINQUINASA)  (CPK),6227,integramédica
302025,CK-MB   (CREATINQUINASA-MB),8686,integramédica
0306034D,CLAMIDIA PNEUMONIAE IgG,10460,integramédica
0306034E,CLAMIDIA PNEUMONIAE IgM,10460,integramédica
0306034B,CLAMIDIA TRACHOMATIS IgG,10460,integramédica
0306034C,CLAMIDIA TRACHOMATIS IgM,10460,integramédica
301510,CLONAZEPAN  ( RAVOTRIL),16505,integramédica
306577,CLOSTRIDIUM DIFFICILE POR PCR,38028,integramédica
302020,COBRE    (Cu)  (CUPREMIA),8630,integramédica
309036,COBRE (ORINA)  (CUPRURIA) ORINA AISLADA,53956,integramédica
301512M,COCAINA,20495,integramédica
302068,COLESTEROL HDL (PROC. AUT.) (COL-HDL),3305,integramédica
302067,COLESTEROL TOTAL  PROC. AUT (COL),2219,integramédica
302021,COLINESTERASA   (ACETILCOLINESTERASA),4964,integramédica
0305012A,COMPLEMENTO  C3,7664,integramédica
0305012B,COMPLEMENTO  C4,7664,integramédica
0305012C,COMPLEMENTO C1Q,15243,integramédica
301014,"COOMBS DIRECTO, PRUEBA DE ANTIGLOBULINA DIRECTA",2283,integramédica
301015,"COOMBS INDIRECTO ,TEST DE",1929,integramédica
306007,"COPROCULTIVO, C/U",7642,integramédica
306045,COPROPARASITARIO CRYPTOSPORIDIUM,14545,integramédica
306047,COPROPARASITARIO CYSTOISOSPORA,7648,integramédica
306046,COPROPARASITARIO FASCIOLA,33146,integramédica
306059,COPROPARASITOLOGICO  PAFS,6482,integramédica
0303006A,CORTISOL,9149,integramédica
0303006B,CORTISOL AM,9149,integramédica
303035,CORTISOL LIBRE URINARIO,9276,integramédica
0303006C,CORTISOL PM,9149,integramédica
0302023A,CREATININA,2187,integramédica
309010,CREATININA    (ORINA)   (CUANTITATIVA),2539,integramédica
0302023C,CREATININEMIA  POST,2187,integramédica
0302023B,CREATININEMIA  PRE,2187,integramédica
302024-A,CREATININEMIA (CLEARENCE),4822,integramédica
305523,CROMOGRANINA A,213995,integramédica
366671,CUANTIFICACION DE ADALIMUMAB,154861,integramédica
309011,CUERPOS CETONICOS URINARIOS (CETONURIA),2199,integramédica
306100,CULTIVO ACELERADO PARA MYCOBACTERIAS ,42534,integramédica
306008,"CULTIVO CORRIENTE (EXCEPTO COPROCULT,HEM",7188,integramédica
0306008F,CULTIVO CORRIENTE EXPECTORACION,7848,integramédica
0306008PO,CULTIVO PORTACION STAPHYLOCOCCO,5939,integramédica
366672,DEFICIT DE ACIL-COA DESHIDROGENASA DE CADENA MEDIA (MCAD),198691,integramédica
366673,DEFICIT DE ALFA 1 ANTITRIPSINA,282267,integramédica
303008,DEHIDROEPIANDROSTERONA SULFATO,11416,integramédica
301513,"DEMODEX ,        BUSQUEDA DE ",10233,integramédica
302030,DESHIDROGENASA LACTICA TOTAL.   ( LDH ),3912,integramédica
306049,DIAG. DE PARASITOS DIRECTO EN DEP.,4646,integramédica
366661,DIAGNÓSTICO DE ACONDROPLASIA E HIPOCONDROPLASIA,419179,integramédica
366669,DIAGNOSTICO DE ATROFIA MUSCULAR ESPINAL ,248642,integramédica
0302035D,DIGOXINA,25357,integramédica
301514,DIHIDROTESTOSTERONA,27789,integramédica
301095,DIMERO D,23005,integramédica
0306004C,DIRECTO AL FRESCO,2459,integramédica
0306004A,DIRECTO DE HONGOS           ,2459,integramédica
0306004B,DIRECTO DE HONGOS  (DERMATOFITOS),2459,integramédica
366675,DISPLASIA TANATOFORICA TIPO I Y II,188558,integramédica
366676,DISTROFIA MUSCULAR DE DUCHENNE Y BECKER,293353,integramédica
0302047G,DOMI - GLUCOSA POST CARGA,2044,integramédica
0302047J,DOMI - GLUCOSA POST COMIDAS,2044,integramédica
0302047I,DOMI - GLUCOSA POST PRANDIAL,2044,integramédica
302048TD2,"DOMI - GLUCOSA,   CURVA DE TOLERANCIA, 2 MUESTRAS",9516,integramédica
0302048Y,"DOMI - GLUCOSA,   CURVA DE TOLERANCIA, 3 MUESTRAS",11805,integramédica
0302048X,"DOMI - GLUCOSA,   CURVA DE TOLERANCIA, 4 MUESTRAS",14092,integramédica
0302048W,"DOMI - GLUCOSA,   CURVA DE TOLERANCIA, 5 MUESTRAS",16378,integramédica
302075P,DOMI - PERFIL BIOQUIMICO 12 PARAMETROS,14306,integramédica
0301581A,DOMI - TEST DE HOMA,9974,integramédica
0302047F,DOMI- GLUCOSA,2044,integramédica
308007A,ELASTASA EN DEPOSICIONES,207245,integramédica
0302032A,ELECTROLITO CLORO  (PLASMATICO),2108,integramédica
0309012A,ELECTROLITO CLORO (ORINA),2587,integramédica
0302032B,ELECTROLITO POTASIO    (PLASMATICO),2108,integramédica
0309012B,ELECTROLITO POTASIO (ORINA),2587,integramédica
0302032C,ELECTROLITO SODIO         (PLASMATICO),2108,integramédica
0309012C,ELECTROLITO SODIO (ORINA),2587,integramédica
366944,ELECTROLITOS EN ORINA (CL-NA-K),7760,integramédica
366943,ELECTROLITOS PLASMATICOS (CL-NA-K),6323,integramédica
302033,ENZIMA CONVERTIDORA DE ANGIOTENSINA,13045,integramédica
308013,EOSINOFILOS EN SECRECIONES,1325,integramédica
0306069C,EPSTEIN  BARR  IGG         ( VCA ),9262,integramédica
0306069D,EPSTEIN  BARR  IGM        ( VCA ),12283,integramédica
306087,EPSTEIN BARR CARGA VIRAL,257458,integramédica
306532,EPSTEIN BARR PCR,128681,integramédica
303009,ERITROPOYETINA,21014,integramédica
308502,ESTEATOCRITO,57722,integramédica
303010,ESTRIOL  CUANTITATIVO   ( SANGRE ),26931,integramédica
303502,ESTROGENOS TOTALES,23564,integramédica
303011,ESTRONA,32863,integramédica
366678,ESTUDIO DE RESISTENCIA GANCICLOVIR (UL97),435664,integramédica
366679,ESTUDIO DEL GEN PTPN 11 SD NOONAN (12 EXONES) POR SECUENCIACION,928490,integramédica
366680,"ESTUDIO DEL GEN PTPN 11 SD NOONAN (EXONES 3, 8 Y 13) POR SECUENCIACION",356535,integramédica
366681,"ESTUDIO DEL GEN PTPN11 SD LEOPARD (EXONES 7, 12 Y 13) POR SECUENCIACION",356535,integramédica
366674,ESTUDIO GENÉTICO DE DELECIONES DE ADN MITOCONDRIAL,259085,integramédica
366670,ESTUDIO GENETICO MOLECULAR DE CONEXINA 26,396606,integramédica
304503,ESTUDIO INMUNOLOGICO PARA DIABETES,265355,integramédica
304505,ESTUDIO MOLECULAR X FRAGIL FRM1,529418,integramédica
366922,ETOSUXIMIDA NIVEL PLASMAT.,16373,integramédica
302542,EVEROLIMUS,94771,integramédica
366685,"EXTASIS - MDMA (ORINA), CONFIRMACION POR GC/MS",231391,integramédica
366930,EXTRACCION Y CONSERVACION DE ADN,15678,integramédica
0305020A,F. REUMATOIDEO  CUANTITATIVO          (FR),7536,integramédica
301524,FACTOR V LEIDEN,224686,integramédica
0302035E,FENITOINA,8629,integramédica
0302035F,FENOBARBITAL,25356,integramédica
301026,FERRITINA,9851,integramédica
301021,FIBRINOGENO,4182,integramédica
304504,FIBROSIS QUISTICA ESTUDIO GENETICO,727672,integramédica
301028,FIERRO SERICO (HIERRO) (FE),3481,integramédica
301030,"FIERRO,CINETICA DEL",8526,integramédica
0306598C,FILMARRAY PANEL DIGESTIVO,316695,integramédica
0306598B,FILMARRAY PANEL RESPIRATORIO,256137,integramédica
366686,FISH CROMOSOMAS X E Y,337403,integramédica
0308044A,"FLUJO VAGINAL, ESTUDIO DE",7935,integramédica
302038,FOSFATASAS ACIDAS T. Y FRACCION PRO,22555,integramédica
302037,FOSFATASAS ACIDAS TOTALES,22555,integramédica
302039,FOSFATASAS ALC.  C/ SEPARACION ISOENZ.,100097,integramédica
302040,FOSFATASAS ALCALINAS (ALP),2092,integramédica
302041,FOSFOLIPIDOS,22312,integramédica
302042,FOSFORO       ( FOSFATOS )   (P)  (FOSFEMIA),3002,integramédica
309015,FOSFORO (ORINA)   ,3353,integramédica
306041,FTA-ABS,8159,integramédica
302045,GAMMA GLUTAMILTRANSPEPTIDASA (GGT),3672,integramédica
303012,GASTRINA,30726,integramédica
366689,GEN CDH1 CANCER GASTRICO DIFUSO HEREDITARIO  POR SECUENCIACION,807060,integramédica
366692,GEN FOXL2 SINDROME BPES TIPOS 1 Y 2  POR SECUENCIACION,251124,integramédica
366693,"GEN GBA, ENFERMEDAD DE GAUCHER, POR SECENCIACION",670579,integramédica
366694,"GEN GCK DIABETES MODY 2, SECUENCIACION COMPLETA DEL GEN",858187,integramédica
366695,GEN GLA ENFERMEDAD DE FABRY POR SECUENCIACION,451168,integramédica
366696,"GEN GP6,DEFICIENCIA DE GLICOPROTEINA VI,POR SECUENCIACION DEL EXON 6",210658,integramédica
366697,GEN HRAS SINDROME DE COSTELLO  POR SECUENCIACION,210658,integramédica
366698,"GEN MC4R, ESTUDIO GENETICO MOLECULAR",170250,integramédica
366699,GEN MECP2 SINDROME DE RETT POR SECUENCIACION,414254,integramédica
366700,GEN MEN1 NEOPLASIA ENDOCRINA MULTIPLE TIPO 1  POR SECUENCIACION,535538,integramédica
366701,GEN MLH1 ESTUDIO POR SECUENCIACION Y MLPA,827587,integramédica
366702,GEN MSH2  ESTUDIO POR SECUENCIACION Y MLPA,807955,integramédica
366703,"GEN NPHS2, EXONES 1,2,3,4,6 Y 8 POR SECUENCIACION",294572,integramédica
366704,"GEN NPHS2, EXONES 5 Y 7 (ALA284VAL Y ARG229GLN) POR SECUENCIACION",180601,integramédica
366705,"GEN NPHS2, SECUENCIACION COMPLETA DEL GEN",473648,integramédica
366706,GEN QUIMERICO CYP11B1/CYP11B2  ESTUDIO GENETICO MOLECULAR,487783,integramédica
366707,GEN RECEPTOR DE ACTH MC2R  ESTUDIO GENETICO MOLECULAR,210027,integramédica
366708,GEN RET NEOPLASIA ENDOCRINA MULTIPLE TIPO 2 ESTUDIO GENETICO MOLECULAR EXONES 8 10 11 13 14 15 Y 16,473648,integramédica
366709,GEN SHOX DELECIONES Y DUPLICACIONES MLPA,248642,integramédica
366710,GEN SHOX MUTACIONES PUNTUALES POR SECUENCIACION,300782,integramédica
0301581-B,GLICEMIA HOMA D,8739,integramédica
302538,GLOBULINA,7574,integramédica
0302047A,GLUCOSA,2044,integramédica
309016,GLUCOSA  (ORINA),2283,integramédica
301017,GLUCOSA 6 FOSFATO DESHIDROGENASA,49374,integramédica
0302047B,GLUCOSA POST CARGA,2044,integramédica
0302047C,GLUCOSA POST COMIDAS,2044,integramédica
0302047D,GLUCOSA POST PRANDIAL,2044,integramédica
302048T2,"GLUCOSA,   CURVA DE TOLERANCIA, 2 MUESTRAS",9516,integramédica
302048T3,"GLUCOSA,   CURVA DE TOLERANCIA, 3 MUESTRAS",11805,integramédica
302048T4,"GLUCOSA,   CURVA DE TOLERANCIA, 4 MUESTRAS",14092,integramédica
302048T5,"GLUCOSA,   CURVA DE TOLERANCIA, 5 MUESTRAS",16378,integramédica
302048T6,"GLUCOSA,   CURVA DE TOLERANCIA, 6 MUESTRAS",18665,integramédica
0302048E,"GLUCOSA,   CURVA DE TOLERANCIA, 9 MUESTRAS",23881,integramédica
303014,GONADOTROFINA CORION.FRAC.BETA (SANGRE),8813,integramédica
306016,GONOCOCO CULTIVO,5539,integramédica
306051,"GRAHAM,   EXAMEN DE (INCLUYE DIAGNOSTICO D",3449,integramédica
301034,GRUPOS SANGUINEOS ABO Y RH,4960,integramédica
306052,"GUSANOS MACROSCOPICOS, DIAGNOSTICO DE",2874,integramédica
301035,HAPTOGLOBINA,119435,integramédica
308503,HELICOBACTER PYLORI TEST RAPIDO,60767,integramédica
301036,HEMATOCRITO (HTO),1483,integramédica
366711,"HEMOFILIA A MODERADA Y LEVE (19 EXONES), GEN FACTOR VIII",1342880,integramédica
366712,"HEMOFILIA A MODERADA Y LEVE (EXONES 11, 23 Y COMIENZO DEL 14), GEN FACTOR VIII",425384,integramédica
366713,"HEMOFILIA A SEVERA (25 EXONES),  POR SECUENCIACION, GEN FACTOR VIII",1766710,integramédica
366714,"HEMOFILIA A SEVERA, ESTUDIO DE INVERSION CROMOSOMICA INTRON 1 Y 22 GEN FACTOR VIII, INTRON 22, INTRON 1",398969,integramédica
366715,"HEMOFILIA A SEVERA, MODERADA Y LEVE (DIFERENTES EXONES), GEN FACTOR VIII",1087362,integramédica
301038,HEMOGLOBINA  EN SANGRE TOTAL     (Hb),1483,integramédica
301041,HEMOGLOBINA GLICADA        ( Hb A1c),7408,integramédica
301094,HEMOGLOBINURIA PAROXISTICA NOCTURNA CF,265845,integramédica
0302047E,HEMOGLUCOTEST,1726,integramédica
301045,HEMOGRAMA VHS,5061,integramédica
306053,"HEMOPARASITOS, DIAG. MICRO. (GOTA GRUESA)",16318,integramédica
0308004A1,HEMORRAGIA OCULTA (MUESTRA 1),1932,integramédica
0308004A2,HEMORRAGIA OCULTA (MUESTRA 2),1932,integramédica
0308004A3,HEMORRAGIA OCULTA (MUESTRA 3),1932,integramédica
0306074A,HEPATITIS A AC TOTALES,23703,integramédica
306074,HEPATITIS A ANTICUERPOS IGM,13557,integramédica
306080,HEPATITIS B  ANTICORE IgM,12502,integramédica
306076,HEPATITIS B  ANTICORE TOTAL,12566,integramédica
306079,HEPATITIS B  ANTIGENO SUPERFICIE   ,8973,integramédica
306075,HEPATITIS B ANTICUERPO DEL ANTIGENO E,123072,integramédica
306177,HEPATITIS B ANTICUERPOS ANTI AG SUPERFICIE ,12288,integramédica
306078,HEPATITIS B ANTIGENO E,11352,integramédica
306510,HEPATITIS B CARGA VIRAL ,437317,integramédica
306549,HEPATITIS C CARGA VIRAL,206477,integramédica
0306082A,HEPATITIS C POR PCR,137206,integramédica
306081,"HEPATITIS C,  ANTICUERPOS DE",13699,integramédica
306534,HEPATITIS E IGG,88663,integramédica
306514,HEPATITIS E IGM,154529,integramédica
0306082B,HERPES I POR PCR,47436,integramédica
0306182GR,HERPES I Y II POR PCR,67611,integramédica
0306082C,HERPES II POR PCR,47436,integramédica
0306069F,HERPES SIMPLES I  IGG,10218,integramédica
0306069G,HERPES SIMPLES I  IGM,12023,integramédica
0306069H,HERPES SIMPLES II IGG,10218,integramédica
0306069I,HERPES SIMPLES II IGM,12023,integramédica
0306061D,HIDATIDOSIS IGG,7763,integramédica
309017,HIDROXIPROLINA (ORINA),77684,integramédica
301029,"HIERRO, CAPACIDAD DE FIJACION",7568,integramédica
366716,HIPERPLASIA SUPRARRENAL CONGENITA POR DEFICIT DE 21-HIDROXILASA (GEN CYP21A2),510135,integramédica
306169,HIV ANTICUERPOS Y ANTIGENOS VIRALES DET.,8861,integramédica
306169,HIV ANTICUERPOS Y ANTIGENOS VIRALES DET.,8861,integramédica
306519,HIV CARGA VIRAL ,109737,integramédica
302513,HOMOCISTEINA,85097,integramédica
306117,HONGOS CULTIVO  DERMATOFITOS,4982,integramédica
0306017B,HONGOS CULTIVO SECRECIONES,4407,integramédica
303058,HORMONA ANTI MULLERIANA,83185,integramédica
303007,HORMONA DE CRECIMIENTO (HGH) (Somatotrofina),15479,integramédica
303015,HORMONA FOLICULO ESTIMULANTE    (FSH ),9005,integramédica
303016,HORMONA LUTEINIZANTE                       ( LH ),9021,integramédica
306536,HTLV POR PCR,238485,integramédica
301534,HTLV-1/2,102125,integramédica
0305029BA,"IGE ESPECIFICA, ABEDUL",8638,integramédica
0305029BB,"IGE ESPECIFICA, ABEJA (VENENO)",8638,integramédica
0305029BD,"IGE ESPECIFICA, ACACIA / AROMO",8638,integramédica
0305029BE,"IGE ESPECIFICA, ACEDERA  (RUMEX A)",8638,integramédica
0305029BK,"IGE ESPECIFICA, AJO",30537,integramédica
0305029BL,"IGE ESPECIFICA, ALAMO",8638,integramédica
0305029AA,"IGE ESPECIFICA, ALFA LACTOALBUMINA",8638,integramédica
0305029BS,"IGE ESPECIFICA, ALMEJA",8638,integramédica
0305029BT,"IGE ESPECIFICA, ALMENDRA",8638,integramédica
0305029AB,"IGE ESPECIFICA, ALTERNARIA ALTERNATA",8638,integramédica
0305029BX,"IGE ESPECIFICA, AMBROSIA (RAGWEED)",30537,integramédica
0305029CA,"IGE ESPECIFICA, AMOXICILINA",8638,integramédica
0305029CB,"IGE ESPECIFICA, AMPICILINA",30537,integramédica
0305029CE,"IGE ESPECIFICA, APIO",30537,integramédica
0305029CG,"IGE ESPECIFICA, ARCE",8638,integramédica
0305029CI,"IGE ESPECIFICA, ARROZ",8638,integramédica
0305029CK,"IGE ESPECIFICA, ARVEJAS",30537,integramédica
0305029AC,"IGE ESPECIFICA, ASPERGILLUS FLAVUS",8638,integramédica
0305029AD,"IGE ESPECIFICA, ASPERGILLUS FUMIGATUS",8638,integramédica
0305029AE,"IGE ESPECIFICA, ASPERGILLUS NIDULANS",8638,integramédica
0305029AF,"IGE ESPECIFICA, ASPERGILLUS NIGER",8638,integramédica
0305029AG,"IGE ESPECIFICA, ASPERGILLUS TERREUS",8638,integramédica
0305029CN,"IGE ESPECIFICA, ASPIRINA",30537,integramédica
0305029CP,"IGE ESPECIFICA, ATÚN",8638,integramédica
0305029CQ,"IGE ESPECIFICA, AVELLANA",30537,integramédica
0305029CS,"IGE ESPECIFICA, AVENA",30537,integramédica
0305029CV,"IGE ESPECIFICA, BACALAO",30537,integramédica
0305029CX,"IGE ESPECIFICA, BALLICA (RYE GRASS-LOLIUM PERENNE)",8638,integramédica
0305029DA,"IGE ESPECIFICA, BERMUDA /CHEPICA (CINODON)",8638,integramédica
0305029AH,"IGE ESPECIFICA, BETA LACTOGLOBULINA",8638,integramédica
0305029DC,"IGE ESPECIFICA, BROCOLI",30537,integramédica
0305029DF,"IGE ESPECIFICA, CACAO",8638,integramédica
0305029DG,"IGE ESPECIFICA, CAFÉ",30537,integramédica
0305029DH,"IGE ESPECIFICA, CAMARÓN",8638,integramédica
0305029DI,"IGE ESPECIFICA, CANDIDA",30537,integramédica
0305029DL,"IGE ESPECIFICA, CARNE DE CERDO",8638,integramédica
0305029DM,"IGE ESPECIFICA, CARNE DE CORDERO",30537,integramédica
0305029DN,"IGE ESPECIFICA, CARNE DE PAVO",8638,integramédica
0305029DO,"IGE ESPECIFICA, CARNE DE POLLO",8638,integramédica
0305029DP,"IGE ESPECIFICA, CARNE DE VACUNO",8638,integramédica
0305029AI,"IGE ESPECIFICA, CASEINA",8638,integramédica
0305029DR,"IGE ESPECIFICA, CASPA  DE CABALLO",8638,integramédica
0305029AJ,"IGE ESPECIFICA, CASPA DE GATO",8638,integramédica
0305029AK,"IGE ESPECIFICA, CASPA DE PERRO",8638,integramédica
0305029DS,"IGE ESPECIFICA, CASPA DE VACA",8638,integramédica
0305029DV,"IGE ESPECIFICA, CEBADA",30537,integramédica
0305029DW,"IGE ESPECIFICA, CEBOLLA",30537,integramédica
0305029DX,"IGE ESPECIFICA, CEDRO",30537,integramédica
0305029DZ,"IGE ESPECIFICA, CEFALOSPORINAS",30537,integramédica
0305029EB,"IGE ESPECIFICA, CENTOLLA",30537,integramédica
0305029AL,"IGE ESPECIFICA, CHOCOLATE",8638,integramédica
0305029EE,"IGE ESPECIFICA, CHOROS",30537,integramédica
0305029EH,"IGE ESPECIFICA, CIPRES",8638,integramédica
0305029EK,"IGE ESPECIFICA, CLADOSPORIUM",8638,integramédica
0305029AM,"IGE ESPECIFICA, CLARA DE HUEVO",8638,integramédica
0305029EP,"IGE ESPECIFICA, COCO",30537,integramédica
0305029EQ,"IGE ESPECIFICA, COIRON (FESTUCA)",8638,integramédica
0305029ET,"IGE ESPECIFICA, CUCARACHA",8638,integramédica
0305029AN,"IGE ESPECIFICA, DERMATOFAGOIDES FARINAE",8638,integramédica
0305029AO,"IGE ESPECIFICA, DERMATOFAGOIDES PTERONISSINUS",8638,integramédica
0305029EZ,"IGE ESPECIFICA, DICLOFENACO",30537,integramédica
0305029FA,"IGE ESPECIFICA, DIENTE DE LEÓN (DANDELION)",30537,integramédica
0305029FB,"IGE ESPECIFICA, DIPIRONA (METAMIZOL)",30537,integramédica
0305029FC,"IGE ESPECIFICA, DURAZNO",30537,integramédica
0305029FD,"IGE ESPECIFICA, ENCINA",30537,integramédica
0305029AP,"IGE ESPECIFICA, EPITELIO DE PERRO",8638,integramédica
